instancia, numero_vertices, numero_aresta, classe, algoritimo, parametro, interacao, tempo_execucao(ms), melhor_solucao,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,120, 2080.278000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,121, 2100.557000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,122, 2111.493000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,123, 2127.747000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,124, 2136.090000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,125, 2147.112000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,126, 2162.124000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,127, 2175.821000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,128, 2193.418000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,129, 2214.118000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,130, 2230.531000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,131, 2245.594000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,132, 2260.597000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,133, 2275.628000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,134, 2290.561000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,135, 2321.225000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,136, 2336.188000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,137, 2356.707000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,138, 2383.812000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,139, 2399.799000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,140, 2424.130000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,141, 2457.101000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,142, 2479.321000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,143, 2499.678000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,144, 2518.617000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,145, 2544.256000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,146, 2565.807000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,147, 2582.552000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,148, 2592.933000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,149, 2613.832000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,150, 2634.054000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,151, 2644.916000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,152, 2668.218000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,153, 2682.958000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,154, 2701.775000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,155, 2714.678000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,156, 2723.896000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,157, 2739.462000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,158, 2748.298000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,159, 2769.568000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,160, 2784.596000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,161, 2803.205000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,162, 2822.276000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,163, 2846.046000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,164, 2859.382000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,165, 2870.110000,550,,,,,,
e02.stp-B.red,697,2614, Guloso, gulosoRandomizado, 0.250000,166, 2884.356000,550,,,,,,
